tsne_x,tsne_y,y_true,y_pred
-0.5911366939544678,-9.741710662841797,0,16
-9.814593315124512,14.30553150177002,0,13
-19.682804107666016,-16.61409568786621,18,5
-22.718664169311523,-12.533439636230469,5,3
-18.452497482299805,-21.26671028137207,3,5
-13.335014343261719,-18.568832397460938,5,3
-7.743404865264893,21.417980194091797,12,12
-17.951086044311523,-22.885337829589844,0,3
-2.0373826026916504,16.144411087036133,11,1
20.15060043334961,-13.434905052185059,0,12
-19.333738327026367,-17.234529495239258,11,18
15.102287292480469,-10.817151069641113,2,1
-5.237816333770752,17.220233917236328,0,0
-1.635199785232544,16.919343948364258,9,1
4.315694332122803,-2.4407103061676025,0,1
-8.303817749023438,-5.8054704666137695,14,12
1.2615243196487427,-17.94925308227539,12,12
-4.086251735687256,-5.299596786499023,1,1
13.02694034576416,-3.936366081237793,12,12
11.215171813964844,21.354785919189453,9,0
-5.309513568878174,10.967543601989746,4,11
14.624796867370605,-6.2211103439331055,12,12
18.238895416259766,8.280014038085938,17,14
2.9474732875823975,7.634072303771973,0,13
-6.309317588806152,0.912584125995636,13,10
7.182753562927246,3.9589455127716064,17,0
-12.001360893249512,-18.59848976135254,3,2
15.465339660644531,4.363200664520264,19,12
9.982492446899414,11.410090446472168,15,13
-8.952787399291992,5.16676139831543,16,0
-21.94797134399414,8.290002822875977,12,12
-3.946021556854248,21.318445205688477,1,1
19.799484252929688,-6.545607566833496,12,15
3.214510440826416,9.941469192504883,13,13
5.778134346008301,6.418491840362549,8,14
-13.38593578338623,1.175801157951355,3,4
17.770479202270508,6.717240333557129,12,12
-5.828516483306885,-4.398878574371338,1,1
3.1960315704345703,-22.123632431030273,2,12
-15.578128814697266,4.287078857421875,16,0
-0.6558826565742493,-5.103050231933594,1,1
13.039127349853516,-9.520648002624512,7,1
4.340759754180908,13.245506286621094,12,12
8.25147533416748,-2.4670217037200928,12,0
-16.12076187133789,-19.288877487182617,10,2
5.077643394470215,1.5119911432266235,12,0
10.171159744262695,12.90239143371582,13,12
6.437621116638184,-2.8659558296203613,0,15
-6.002204895019531,-20.83452033996582,3,3
-0.3845350444316864,-26.35704231262207,7,11
20.94880485534668,5.252988338470459,4,12
-10.183056831359863,-4.025815963745117,19,13
13.646618843078613,-4.462751388549805,18,12
2.4162251949310303,5.500887393951416,16,17
8.564325332641602,4.2295002937316895,14,0
-13.655016899108887,-20.98982048034668,2,12
-11.195650100708008,-18.177207946777344,3,2
7.499124050140381,7.637946128845215,12,0
-23.113370895385742,-18.871715545654297,3,3
7.064773082733154,-9.98479175567627,14,15
-11.04252815246582,10.849855422973633,11,11
7.324804306030273,-5.574908256530762,2,1
7.9243621826171875,18.627626419067383,11,14
20.491174697875977,15.312607765197754,0,12
-8.310015678405762,-8.233063697814941,13,13
10.65411376953125,4.577202796936035,0,0
-9.867952346801758,16.995891571044922,12,13
-16.809537887573242,-17.9587345123291,1,2
-19.527729034423828,-12.245243072509766,16,0
16.668790817260742,-15.6005220413208,12,12
11.084383964538574,-4.206141948699951,15,14
-16.906091690063477,-9.050294876098633,5,3
11.773426055908203,17.388717651367188,6,13
24.88904571533203,3.81864333152771,15,12
-23.883747100830078,-5.788219451904297,0,0
-13.970118522644043,3.9672257900238037,7,9
-19.9891357421875,15.781351089477539,10,1
-20.788497924804688,-20.041156768798828,3,3
-0.21561363339424133,-8.6448974609375,4,0
-11.093911170959473,7.604879856109619,8,1
19.919551849365234,13.490875244140625,12,12
19.937515258789062,4.304837226867676,12,12
-4.217352867126465,-3.1793549060821533,4,1
-20.507095336914062,-2.9750287532806396,3,17
24.347267150878906,9.02221965789795,13,4
-22.350112915039062,2.334740400314331,1,3
17.117408752441406,20.19484519958496,1,7
0.12285242229700089,-2.77030348777771,1,1
16.521085739135742,-1.1890217065811157,12,12
-6.058223724365234,-16.446216583251953,2,2
8.373241424560547,12.778388977050781,6,12
7.106049537658691,0.4114702343940735,19,0
15.519335746765137,17.27126121520996,15,12
-9.334184646606445,-15.31747055053711,5,3
-20.395402908325195,-18.559152603149414,0,5
2.1747283935546875,-5.190564155578613,0,0
27.031097412109375,0.8079047799110413,1,1
5.885096073150635,-0.16529324650764465,12,6
-20.76182746887207,-1.9129719734191895,5,17
-8.990694999694824,-3.5885534286499023,11,4
-21.15694808959961,1.9347865581512451,11,10
5.784544944763184,8.465739250183105,7,14
-5.025717258453369,16.53291893005371,11,0
1.4519022703170776,-4.549593448638916,1,1
-13.412799835205078,-14.065235137939453,2,2
-7.830345630645752,7.061178207397461,13,0
-10.706380844116211,9.549894332885742,14,17
-12.309566497802734,-1.1022053956985474,0,14
-8.965312004089355,-22.734106063842773,2,2
-3.1953012943267822,22.202054977416992,1,10
11.973628044128418,5.410491466522217,14,0
-9.109176635742188,-1.6634937524795532,1,1
-9.23255443572998,6.683905601501465,0,0
7.789515972137451,18.985477447509766,9,14
-11.41928482055664,-1.7996872663497925,1,0
1.78109610080719,16.370214462280273,12,10
1.365311622619629,15.736648559570312,12,6
-13.382217407226562,13.895469665527344,19,13
5.079207897186279,19.958206176757812,12,0
2.736712694168091,-12.53940200805664,2,0
-20.256732940673828,-8.890841484069824,6,3
-16.230331420898438,6.936611175537109,0,1
-6.889888763427734,6.96961784362793,12,10
1.891068458557129,-0.487632155418396,1,1
21.53857421875,15.342740058898926,12,12
1.2900731563568115,-9.71713924407959,13,0
0.25631436705589294,-12.633482933044434,15,0
9.072378158569336,5.619442462921143,9,16
18.322668075561523,-1.9013562202453613,4,12
-19.490503311157227,-15.295442581176758,18,18
26.793777465820312,1.6384823322296143,12,12
-25.67302894592285,-6.1273579597473145,4,0
-11.361970901489258,19.937637329101562,14,13
13.577042579650879,19.273366928100586,1,4
20.183351516723633,-7.968265533447266,15,12
14.834953308105469,-7.287733554840088,12,15
12.33684253692627,-8.359796524047852,1,15
17.532743453979492,1.6821576356887817,15,12
2.4654345512390137,-7.38116455078125,10,0
22.27212905883789,-6.307971477508545,12,14
9.192682266235352,8.018085479736328,14,0
3.9504570960998535,-10.624099731445312,0,0
-15.294258117675781,10.886458396911621,10,11
-11.001361846923828,4.969906806945801,16,1
-2.2863807678222656,-16.07706642150879,10,3
-20.46407127380371,-4.695281505584717,3,3
24.334314346313477,7.153929233551025,1,4
27.716176986694336,0.7961531281471252,14,1
18.80429458618164,1.3040852546691895,15,12
23.00899887084961,-9.47630500793457,0,7
10.96411418914795,7.693138599395752,16,14
-19.091968536376953,12.72139835357666,15,1
-19.76055335998535,9.35951042175293,0,0
3.803975820541382,1.2478231191635132,13,0
15.047329902648926,-9.558303833007812,12,15
-22.042062759399414,-20.78952407836914,16,5
2.7032339572906494,12.607916831970215,4,13
2.4760806560516357,-5.795706272125244,10,0
-16.228015899658203,-11.145235061645508,17,1
-3.3866541385650635,-1.108309268951416,1,0
-27.266441345214844,-10.370354652404785,4,1
15.7996187210083,13.389913558959961,19,16
-9.259567260742188,-17.623680114746094,2,2
-23.965341567993164,-15.838370323181152,17,5
9.959460258483887,-6.999070644378662,1,0
-8.302292823791504,-8.259211540222168,9,10
-19.423540115356445,11.558245658874512,4,0
11.737690925598145,-2.093008518218994,18,11
-0.6306211352348328,-12.807368278503418,8,1
-5.413376331329346,14.609249114990234,11,0
-4.779050350189209,-0.10237939655780792,16,1
0.8248437643051147,2.9248015880584717,15,2
7.335484504699707,-4.103104114532471,0,4
-16.963302612304688,-20.525951385498047,15,5
18.18423843383789,8.529879570007324,2,14
-20.975744247436523,-16.620933532714844,3,5
18.244970321655273,10.693792343139648,7,4
-23.15411376953125,-20.270544052124023,5,3
7.983724594116211,8.525544166564941,0,0
6.040468692779541,-13.326051712036133,12,0
3.553406000137329,19.13105010986328,1,0
-15.422764778137207,11.28498649597168,16,16
19.755050659179688,12.78049373626709,5,12
20.121217727661133,-4.2579121589660645,8,12
19.703594207763672,7.661838531494141,12,4
1.3112220764160156,11.578423500061035,1,0
16.743619918823242,-5.891517162322998,12,12
-17.805614471435547,-16.719709396362305,3,5
-3.780669927597046,4.851134777069092,12,0
13.039297103881836,1.339038372039795,3,12
-10.679265022277832,5.041398525238037,11,1
-0.9760622978210449,18.297359466552734,1,0
12.760849952697754,3.1841843128204346,12,14
-24.26788902282715,-5.764094352722168,1,0
12.889946937561035,8.857147216796875,11,13
-17.43681526184082,4.234532356262207,12,10
-2.7217254638671875,15.383711814880371,8,1
0.2885894477367401,-18.337900161743164,14,2
-6.555652618408203,11.11272144317627,3,11
-18.22672462463379,-19.13533592224121,5,2
-7.848308086395264,-18.262086868286133,7,2
14.556918144226074,-2.8525655269622803,18,12
21.532718658447266,2.664586067199707,13,12
4.534356594085693,11.428362846374512,13,13
1.1296693086624146,21.48671531677246,0,9
12.107976913452148,2.928877830505371,14,14
-1.929247260093689,1.5848946571350098,0,1
-25.349645614624023,1.3940304517745972,3,4
6.576300144195557,-8.369925498962402,4,12
-25.689443588256836,1.3674719333648682,0,4
-21.337156295776367,5.944766998291016,17,12
-13.88923168182373,-1.8419536352157593,12,10
-8.1531400680542,-26.334047317504883,1,2
-5.516752243041992,-16.35877227783203,12,12
-0.9787187576293945,12.977934837341309,0,6
-15.876708984375,-0.31935539841651917,10,10
6.212808132171631,15.3192138671875,4,11
-3.223757743835449,-23.675413131713867,5,16
-7.7907633781433105,2.558486223220825,14,4
-12.840926170349121,17.69803810119629,1,0
2.3924670219421387,23.935470581054688,10,12
10.66091537475586,-10.65328311920166,1,14
-12.487085342407227,3.918710231781006,9,9
22.3958797454834,10.757309913635254,17,4
-7.428012371063232,-23.885061264038086,11,2
-27.09417152404785,-7.383528709411621,12,2
-1.380637764930725,-3.554769515991211,18,1
7.833343505859375,16.969383239746094,13,11
9.710836410522461,-0.6787753701210022,1,1
-8.342464447021484,-4.866462230682373,15,10
12.130809783935547,-6.193727493286133,13,11
-11.003024101257324,-5.732738018035889,19,1
9.94515609741211,2.1919784545898438,17,0
-4.145461559295654,7.504242897033691,19,4
-6.038626194000244,-9.147400856018066,13,1
13.907526016235352,19.63148307800293,1,14
-2.5214359760284424,-13.091124534606934,0,2
11.499216079711914,19.76058578491211,0,4
-1.9526019096374512,-26.471200942993164,19,16
-10.973322868347168,12.490423202514648,5,1
16.627267837524414,7.251279830932617,16,14
0.9944543242454529,-13.877303123474121,0,0
18.058521270751953,-8.684369087219238,12,12
4.952874183654785,14.304471969604492,14,13
-11.953094482421875,-10.966590881347656,18,18
-1.50331449508667,6.735854148864746,13,0
-15.706016540527344,19.72450828552246,0,1
10.12464714050293,15.848692893981934,12,1
13.135082244873047,-2.175250291824341,2,12
0.340640664100647,11.540129661560059,4,0
-18.866256713867188,0.010967932641506195,3,3
22.03182601928711,-8.514183044433594,0,12
-6.960474014282227,10.312922477722168,12,11
-2.3133063316345215,-5.2479658126831055,15,1
12.817609786987305,-13.727524757385254,6,0
16.56165313720703,-12.214365005493164,0,12
14.257165908813477,8.304351806640625,12,14
-7.559920310974121,14.368719100952148,6,17
19.367597579956055,3.2596170902252197,13,12
-22.228275299072266,0.9647200107574463,1,3
-15.050910949707031,-3.970860481262207,18,12
-0.4333265423774719,7.732473850250244,7,0
-11.193868637084961,-21.070653915405273,3,2
6.99018669128418,-10.025117874145508,12,15
9.58302116394043,-7.659910678863525,15,2
-3.5146970748901367,-8.077635765075684,12,13
-1.1521254777908325,-19.75529670715332,0,12
0.629130482673645,-7.790661334991455,13,0
-21.233165740966797,5.590080738067627,5,10
-6.1978654861450195,26.328096389770508,0,7
-16.252344131469727,-22.387746810913086,5,3
4.160367012023926,-4.691039562225342,4,0
-11.820232391357422,16.585128784179688,12,9
12.621843338012695,9.862347602844238,17,13
-18.189109802246094,-6.244384288787842,4,3
-18.76531982421875,-24.824857711791992,18,15
16.04292106628418,13.844356536865234,0,19
5.059619903564453,-4.681312084197998,1,15
12.577933311462402,-19.132326126098633,6,6
-3.890143632888794,11.855034828186035,14,12
8.378713607788086,-18.62318229675293,1,4
-9.238478660583496,-21.623762130737305,2,2
3.7020959854125977,16.39532470703125,2,12
3.386604070663452,-7.981675148010254,13,0
-9.483308792114258,22.06000518798828,10,9
24.2421817779541,7.676058292388916,0,4
-4.746830463409424,19.477502822875977,0,1
-8.29672622680664,15.2544584274292,12,17
-6.636367321014404,4.670029640197754,19,0
-7.418949127197266,-13.506332397460938,2,2
-9.308408737182617,0.8391562104225159,10,1
16.01915168762207,3.6590042114257812,0,12
-9.925219535827637,-21.566869735717773,2,2
27.7583065032959,6.0338239669799805,0,0
7.895754814147949,-15.30044937133789,16,0
15.357396125793457,1.7175147533416748,14,12
-22.72933578491211,-12.524551391601562,11,3
-14.439706802368164,15.325963973999023,6,11
7.084099769592285,-12.877008438110352,7,0
4.31871223449707,-10.13894271850586,0,0
-15.858705520629883,1.8943634033203125,4,13
-4.071589946746826,-13.017557144165039,2,1
-19.171768188476562,-11.375088691711426,11,1
11.006062507629395,-8.4320068359375,2,15
-16.23643684387207,-9.468155860900879,12,1
21.27687644958496,0.21899516880512238,0,12
12.965531349182129,12.630475997924805,4,12
-1.8250643014907837,18.845985412597656,7,10
3.4498231410980225,5.142483711242676,0,0
-21.600807189941406,-15.791606903076172,16,1
-7.446859359741211,12.389735221862793,17,16
22.898330688476562,-1.688323974609375,12,12
-15.706094741821289,-13.726357460021973,1,1
-18.425748825073242,8.710209846496582,0,0
8.489871978759766,11.049918174743652,17,8
-4.071658134460449,-19.690393447875977,7,12
8.117992401123047,9.408374786376953,0,12
-20.718719482421875,-21.188127517700195,3,3
10.706904411315918,10.559652328491211,12,15
-4.776763439178467,11.592530250549316,19,11
12.829102516174316,13.01370906829834,13,13
-10.778279304504395,-27.320894241333008,11,18
4.996662139892578,-21.73815155029297,12,12
9.606295585632324,-6.033468246459961,13,2
15.681711196899414,10.85147476196289,11,15
-4.442772388458252,-2.3583576679229736,1,1
4.137805938720703,4.34052038192749,0,0
9.02908706665039,22.10796546936035,6,0
2.2136952877044678,20.23468589782715,16,9
12.862532615661621,-19.31435775756836,0,6
9.271842956542969,13.298946380615234,12,12
5.327278137207031,2.5976901054382324,8,0
26.107772827148438,2.2542378902435303,6,12
-4.684975624084473,2.4983010292053223,1,1
-12.32325267791748,-15.971709251403809,2,2
26.670167922973633,-5.089778900146484,6,15
-7.009617328643799,-13.1300687789917,3,4
-17.859390258789062,2.507532835006714,13,10
-1.5622705221176147,0.4934085011482239,1,1
-1.7803853750228882,9.60825252532959,9,13
8.414100646972656,-12.569173812866211,15,12
6.028839588165283,-0.0651632770895958,0,0
-4.688579559326172,-5.762192726135254,10,1
14.819369316101074,5.01727294921875,1,0
-18.980758666992188,15.243839263916016,1,1
-12.98956298828125,15.48098373413086,12,11
17.859588623046875,3.3276500701904297,0,12
7.246876239776611,25.56403160095215,17,12
-11.803594589233398,2.7983429431915283,16,1
1.6390440464019775,18.044775009155273,17,17
1.595545768737793,24.35159683227539,12,17
-11.91767692565918,-15.415809631347656,2,2
19.44635581970215,-12.937310218811035,4,1
